Horodatage,Objet,Verdict,Rapport,Vérification Liens
2025-04-22 02:22:03,"Hi Adnane El bayaz, here’s your daily Spanish reminder!",Sûr,"Le message contient un lien vers un domaine connu, Duolingo (www.duolingo.com), qui a un trafic élevé et a des indications MX inexistantes. Le domaine est considéré comme fiabel. Le contenu de l'email parait honorable, proposant de pratiquer l'espagnol et ne contient pas de signaux de phishing. Le message ne contient pas de demande d'argent ni d'informations personnelles.","Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175 Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175"
2025-04-22 02:22:06,Urgent: Action Required - Access your LinkedIn Account,Menace,"Le message contient des signaux de phishing à travers une demande d'accès à un compte (LinkedIn) grâce à un lien vers une page de connexion semblable mais non identique, et une alarme sur des activités suspectes. Le niveau de fiabilité du domaine est également peu fondé, car aucun lien vers le vrai domaine LinkedIn n'est fourni.",
2025-04-22 02:22:09,Urgent Action Required: Access Your LinkedIn Account,Menace,"Le message a été détecté comme une tentative de phishing. Les liens fournis semblent dudit à LinkedIn, mais l'URL reciproque [Fake Login Link] est incorrecte, ce qui signifie qu'il s'agit d'un lien malveillant. De plus, l'invitation à cliquer sur un lien pour confirmer l'identité sur un compte pourrait également faire l'objet de manipulations. La source de la communication est également suspecte, car elle a été envoyée à un adressé inconnu (Abderrahmane Saouf). Il est suggested de prendre soin en ne cliquant pas sur le lien du message et d'envoyer une notification à l'équipe de sécurité de LinkedIn pour exiger une confirmation de cette Activité.",
2025-04-22 02:22:19,Hi Adnane El bayaz! Got 5 minutes? Time for a tiny Spanish lesson.,Sûr,"Le message provient de Duolingo, un domaine connu et considéré comme fiabile. Le contenu du message est courant pour les rappels de cours et propose des instructions claires pour se désinscrire du service. Il ne contient aucun lien suspect ou invitation à transmettre des informations personnelles. ","Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175 Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175"
2025-04-22 02:22:24,Urgent Action Required: Account Security Alert Body,Suspect,"Le message contient un lien vers un site web, lequel n'a aucunenotification explicitemx. En outre, l'usager pourrait croire que le message est une véritable demande de confirmation de son identité par LinkedIn, ce qui pourrait encourager l'usager à cliquer sur le lien fourni. Il est important de noter que le message est clamant être automatique, ce qui plus qu'elle preuve d'authenticité malgré tout ne suffit pas à garantir que le lien soit sécurisé. Il est avec verdict de suspicion.","Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 104.18.41.41"
2025-04-22 02:22:29,"Hi Adnane El bayaz, here’s your daily Spanish reminder!",Sûr,"Le message contient un lien connu et fiable (www.duolingo.com), avec une adresse IP précise (3.215.199.175). Le contenu de ce message est un rappel d'un cours d'espagnol préparé par Duolingo, avec un lien pour se désabonner si le destinataire ne veut plus recevoir de rappels. L'absence de liaisons suspectes et la réputation fiable du domaine poussent à classer ce message comme sûr.","Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175 Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 3.215.199.175"
2025-04-22 02:22:34,Urgent: Action Required - Access your LinkedIn Account,Menace,"Cet email semble être un cas de phishing. Il provient d'un domaine ne faisant pas partie de ceux connus ([linkedin.com](https://linkedin.com) n'est pas enregistré pour l'adresse IP 216.122.42.138). Au contraire, ce domaine utilise une adresse IP associée à un ensemble de sites web connus pour accueillir des contenu phishing. En outre, le message contient une demande au destinataire de cliquer sur un lien, nécessitant une action de sa part, ce qui est un indicateur commun de phishing. Le message dit qu'il s'agit d'une activité inconnue qui a été observée sur l' création de compte LinkedIn de l'utilisateur, ce qui n'est pas crédible, car il n'aurait jamais détenu de compte LinkedIn hors de la plateforme LinkedIn. En conclusion, il est recommandé d'ignorer cet email et de contacter LinkedIn via autres moyens pour réparer son mot de passe et vérifier l'état de son compte.",
2025-04-22 02:22:39,Urgent Action Required: Access Your LinkedIn Account,Menace,Ce message présente des signaux de phishing : 1. Le message prétend avoir été envoyé par l'équipe de sécurité de LinkedIn mais il s'adresse à une personne qu'il est peu probable qu'elle ait un compte LinkedIn. Il faudrait une adresse email @linkedin.com. 2. La demande d’accès direct à l'utilisateur via du lien fourni n'est pas une pratique conforme de la part de LinkedIn qui ne sollicite jamais les données de ses utilisateurs par un email ou un lien de double-cliquage. 3. Le domaine dans l'adresse URL de la fausse landing page est différent du domaine officiel de LinkedIn (linkedin.com). 4. La demande de contact du support par un email semble également frauduleuse vu qu'il est possible de contacter le soutien technique officiel de LinkedIn via le site web plutôt qu'en utilisant un lien fourni par un email.,
2025-04-22 02:26:18,Hi Adnane El bayaz! Got 5 minutes? Time for a tiny Spanish lesson.,Sûr,"Le message est lié à un domaine connu (Duolingo), l'email est envoyé par le créateur du domaine qui n'indique pas d'action à prendre. La demande d'abonnement, la réference à une réflexion et le manque de lien douteux en font un message hautément sûr.","Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 3.220.247.254 Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 3.220.247.254"
2025-04-22 02:26:24,Urgent Action Required: Account Security Alert Body,Erreur,"❌ Erreur de parsing JSON :   {   ""verdict"": ""Suspect"",   ""rapport"": ""Le message prétend être de la part de LinkedIn, mais il y a un lien vers une adresse IP* différente de celle du domaine linkedin.com confirmé (104.18.41.41 en lieu de 98.136.195.247). Il y a donc une ambiguïté quant à l'origine de ce message qui est un réel signal de suspicion."" }  *Le numéro IP donné ici est celui de Cloudflare, ce qui est normal, car LinkedIn utilise généralement Cloudflare pour la protection de ses sites. Cependant, dans ce cas précis, l'adresse IP attribuée au lien est différente de celle attribué au domaine, ce qui est inhabituel et fait suspecter que quelque chose inattendu se passe.","Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 104.18.41.41"
2025-04-22 02:26:30,"Hi Adnane El bayaz, here’s your daily Spanish reminder!",Sûr,"Le message a des signes de fiabilité tels que le domaine connu (duolingo.com), la mention de Duolingo dans le texte et le lien d'abonnement connu pour le désabonnement (unsubscribe). Il ne contient aucun signal alarmant de phishing, de demande d'argent, d'informations personnelles ou liens douteux, et il invite à apprendre un nouveau langage plutôt qu'à prendre des mesures peu recommandées.","Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 3.220.247.254 Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 3.220.247.254"
2025-04-22 02:26:33,Urgent: Action Required - Access your LinkedIn Account,Menace,"Ce message est considéré comme une menace car il prétend réclamer l'authentification à l'aide d'un lien impliquant une pages de connexion de LinkedIn fausses. Il y a plusieurs signaux de phishing : le texte de la message prétend agir sur la base de l'activité réelle d'un utilisateur sur LinkedIn, il y a un lien qui ne conduit pas vers un site de LinkedIn officiel, et il invite l'utilisateur à cliquer sur le lien pour accéder à son compte, ce qui pourrait résulter dans l'exfiltration de données personnelles.",
2025-04-22 02:26:36,Urgent Action Required: Access Your LinkedIn Account,Menace,"La demande de connexion à une page suspecte (Fake Login Link) porte sur un domaine inconnue. Il y a une incitation à l'action et la mention d'une possible compromission de l'utilisateur, ce qui renvoie à un signal commun dans les phishing. De plus, la partie Contact qui indique un adresse e-mail fausse [Fake Support Email] ne correspond pas à l'adresse e-mail officielle de LinkedIn. Le message est donc classé comme une menace.",
2025-04-22 02:31:51,Hi Adnane El bayaz! Got 5 minutes? Time for a tiny Spanish lesson.,Sûr,"Le message est envoyé du domaine connu du service d’apprentissage Duolingo (`www.duolingo.com`), qui utilise l'adresse IP `34.198.184.69` et n'a aucune MX. Le contenu du message est adressé de manière courtoise et professional avec une forme courante adaptée à l'enseignement en ligne. Il ne contient pas de liens douteux, de requête d'argent, ni d'informations personnelles.","Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 34.198.184.69 Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 34.198.184.69"
2025-04-22 02:31:56,Urgent Action Required: Account Security Alert Body,Menace,"Link intitulé 'http://www.linkedin.com/secure-login/security-verification' est suspect car il pointe sur l'adresse IP 172.64.146.215, qui n'est pas l'adresse IP de LinkedIn, ce qui pourrait être une tentative de phishing.","Domaine: www.linkedin.com MX: Non | WHOIS: LinkedIn Corporation, Créé: [datetime.datetime(2002, 11, 2, 15, 38, 11), datetime.datetime(2002, 11, 2, 15, 38, 11, tzinfo=datetime.timezone.utc)] | IP: 172.64.146.215"
2025-04-22 02:32:18,"Hi Adnane El bayaz, here’s your daily Spanish reminder!",Sûr,"Le message est classé comme sûr. Il est envoyé par le domaine connu Duolingo ([www.duolingo.com](http://www.duolingo.com)) qui a un trafic MX (en fractionneur) autorisé (pas détecté) et une adresse IP (34.198.184.69) connue associée à ce domaine. Le message invite à apprendre l'espagnol, invite à participer à une pratique et propose de s’inscrire à une séance, ce qui est cohérent avec l'activité du site générale. Il contient également un lien permettant de s’inscrire pour une séance, qui semble sans danger puisque le domaine associé est légitime.","Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 34.198.184.69 Domaine: www.duolingo.com MX: Non | WHOIS: N/A, Créé: 2010-01-26 21:42:38 | IP: 34.198.184.69"
2025-04-22 02:32:22,Urgent: Action Required - Access your LinkedIn Account,Menace,"Le message contient une incitation directe à l'action grâce à un lien vers une page de connexion inconnue qui ressemble à une page d'imitation de LinkedIn. Le passage : 'Click the button below to access your account' est un élément classique signalant un phishing. Cette page de connexion est guyenne car la zone de télémètre ne contient aucun domaine LinkedIn authentifié, même le logo est imité. Il est plus judicieux de vérifier si vous avez réellement tenté de vous connecter à LinkedIn récemment, ainsi que de contacter le support de LinkedIn si c'est le cas. Dans cette occasion, le message est considéré comme background phishing.",
2025-04-22 02:32:27,Urgent Action Required: Access Your LinkedIn Account,Menace,"Le message contient un lien suspect (Fake Login Link) et une adresse email non fiabilisée (Fake Support Email). Les activités suscitant l'alerte ne sont pas précises et aucune preuve n'est apportée pour prouver que l'utilisateur a effectué des actions suspectes sur son compte de LinkedIn. Cela laisse donc supposer que le message est destiné à obtenir des informations confidentielles ou à compromettre l'utilisateur en utilisant un lien malveillant. De plus, il y a une incitation à prendre des actions rapides sans fournir des détails clairs ou concrètes sur l'alerte.",
2025-04-22 02:37:46,Hi Adnane El bayaz! Got 5 minutes? Time for a tiny Spanish lesson.,Sûr,Le message est verifié comme sûr car le domaine www.duolingo.com est connu et réputé fiable. Il n'y a pas de liens douteux ni de demande d'informations personnelles.,"Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 44.220.125.129 Domaine: www.duolingo.com MX: Non | WHOIS: Identity Protection Service, Créé: 2010-01-26 21:42:38 | IP: 44.220.125.129"
